Datetime,Soil Temperature @ 15cm Depth (oC) [Catchment 2],Soil Temperature @ 15cm Depth (oC) [Catchment 4 After  2013/08/13],Soil Temperature @ 15cm Depth (oC) [Catchment 9],Soil Moisture @ 10cm Depth (%) [Catchment 2],Soil Moisture @ 10cm Depth (%) [Catchment 4 After  2013/08/13],Soil Moisture @ 10cm Depth (%) [Catchment 9]
22/03/2021 01:45,8,,7.88,39.15,,36.85
22/03/2021 02:00,8,,7.81,39.15,,36.85
22/03/2021 02:15,7.94,7.62,7.75,39.15,,36.85
22/03/2021 02:30,7.94,7.56,7.75,39.15,,36.85
22/03/2021 02:45,7.88,7.56,7.75,39.15,,36.85
22/03/2021 03:00,7.88,,7.75,39.15,,36.81
22/03/2021 03:15,7.88,,7.69,39.15,,36.81
22/03/2021 03:30,7.81,,7.62,39.15,,36.81
22/03/2021 03:45,7.75,,7.62,39.15,,36.81
22/03/2021 04:00,7.75,7.5,7.62,39.15,,36.81
22/03/2021 04:15,7.75,,7.62,39.12,,36.81
22/03/2021 04:30,7.75,7.5,7.56,39.12,,36.85
22/03/2021 04:45,7.69,,7.5,39.12,,36.81
22/03/2021 05:00,7.62,7.44,7.5,39.12,,36.81
22/03/2021 05:15,7.62,,7.5,39.12,,36.81
22/03/2021 05:30,7.62,,7.5,39.15,,36.81
22/03/2021 05:45,7.56,,7.44,39.12,,36.81
22/03/2021 06:00,7.56,7.38,7.44,39.15,,36.81
22/03/2021 06:15,7.5,7.38,7.38,39.15,,36.81
22/03/2021 06:30,7.5,,7.38,39.15,,36.81
22/03/2021 06:45,7.5,,7.38,39.15,,36.81
22/03/2021 07:00,7.44,,7.38,39.15,,36.81
22/03/2021 07:15,7.38,,7.31,39.15,,36.81
22/03/2021 07:30,7.38,7.25,7.25,39.15,,36.81
22/03/2021 07:45,7.38,7.25,7.25,39.15,,36.81
22/03/2021 08:00,7.38,7.25,7.25,39.12,,36.79
22/03/2021 08:15,7.38,,7.25,39.12,,36.79
22/03/2021 08:30,7.31,7.25,7.25,39.12,,36.79
22/03/2021 08:45,7.31,7.25,7.25,39.12,,36.79
22/03/2021 09:00,7.25,7.25,7.25,39.12,,36.79
22/03/2021 09:15,7.25,7.25,7.25,39.12,,36.79
22/03/2021 09:30,7.25,7.25,7.25,39.12,,36.81
22/03/2021 09:45,7.25,7.25,7.25,39.12,,36.79
22/03/2021 10:00,7.25,7.25,7.25,39.12,,36.81
22/03/2021 10:15,7.25,7.25,7.25,39.12,,36.81
22/03/2021 10:30,7.25,7.25,7.25,39.12,,36.81
22/03/2021 10:45,7.25,,7.25,39.12,,36.81
22/03/2021 11:00,7.25,7.25,7.25,39.12,,36.76
22/03/2021 11:15,7.25,7.25,7.31,39.12,,36.76
22/03/2021 11:30,7.25,,7.31,39.1,,36.81
22/03/2021 11:45,7.25,,7.38,39.12,,36.81
22/03/2021 12:00,7.25,,7.38,39.1,,36.81
22/03/2021 12:15,7.25,,7.38,39.1,,36.81
22/03/2021 12:30,7.31,,7.38,39.12,,36.81
22/03/2021 12:45,7.31,,7.44,39.1,,36.76
22/03/2021 13:00,7.38,,7.5,39.1,,36.76
22/03/2021 13:15,7.38,,7.5,39.12,,36.76
22/03/2021 13:30,7.38,,7.5,39.12,,36.76
22/03/2021 13:45,7.38,,7.5,39.12,,36.81
22/03/2021 14:00,7.38,,7.62,39.12,,36.81
22/03/2021 14:15,7.44,,7.62,39.08,,36.76
22/03/2021 14:30,7.5,,7.62,39.12,,36.76
22/03/2021 14:45,7.5,,7.62,39.12,,36.76
22/03/2021 15:00,7.5,,7.69,39.12,,36.76
22/03/2021 15:15,7.56,,7.75,39.12,,36.76
22/03/2021 15:30,7.62,,7.75,39.12,,36.76
22/03/2021 15:45,7.62,7.44,7.75,39.12,,36.76
22/03/2021 16:00,7.62,,7.75,39.12,,36.76
22/03/2021 16:15,7.62,,7.75,39.12,,36.76
22/03/2021 16:30,7.69,,7.81,39.12,,36.76
22/03/2021 16:45,7.75,7.5,7.88,39.12,,36.76
22/03/2021 17:00,7.75,,7.88,39.1,,36.76
22/03/2021 17:15,7.75,,7.88,39.1,,36.76
22/03/2021 17:30,7.75,,7.88,39.1,,36.76
22/03/2021 17:45,7.81,,7.88,39.1,,36.76
22/03/2021 18:00,7.81,7.5,7.88,39.1,,36.76
22/03/2021 18:15,7.88,,7.88,39.1,,36.76
22/03/2021 18:30,7.88,,7.88,39.1,,36.76
22/03/2021 18:45,7.88,,7.88,39.1,,36.79
22/03/2021 19:00,7.88,,7.94,39.1,,36.76
22/03/2021 19:15,7.88,,7.94,39.1,,36.79
22/03/2021 19:30,7.88,,7.88,39.1,,36.79
22/03/2021 19:45,7.88,,7.94,39.1,,36.76
22/03/2021 20:00,7.88,,7.88,39.1,,36.76
22/03/2021 20:15,7.88,,7.88,39.1,,36.76
22/03/2021 20:30,7.88,7.56,7.88,39.1,,36.76
22/03/2021 20:45,7.88,,7.88,39.1,,36.74
22/03/2021 21:00,7.88,,7.88,39.1,,36.74
22/03/2021 21:15,7.88,7.5,7.88,39.1,,36.76
22/03/2021 21:30,7.88,,7.88,39.1,,36.76
22/03/2021 21:45,7.88,7.5,7.81,39.1,,36.74
22/03/2021 22:00,7.88,,7.75,39.1,,36.74
22/03/2021 22:15,7.88,7.5,7.75,39.1,,36.74
22/03/2021 22:30,7.81,7.5,7.75,39.1,,36.76
22/03/2021 22:45,7.81,,7.75,39.1,,36.76
22/03/2021 23:00,7.75,,7.75,39.1,,36.76
22/03/2021 23:15,7.75,,7.69,39.1,,36.76
22/03/2021 23:30,7.75,7.5,7.69,39.1,,36.72
22/03/2021 23:45,7.75,,7.62,39.1,,36.72
23/03/2021 00:00,7.75,7.44,7.62,39.1,,36.72
23/03/2021 00:15,7.69,7.44,7.62,39.12,,36.72
23/03/2021 00:30,7.69,,7.62,39.1,,36.72
23/03/2021 00:45,7.62,7.38,7.62,39.1,,36.72
23/03/2021 01:00,7.62,,7.62,39.12,,36.72
23/03/2021 01:15,7.62,7.38,7.56,39.12,,36.72
23/03/2021 01:30,7.62,,7.56,39.12,,36.72
23/03/2021 01:45,7.62,7.38,7.56,39.1,,36.72
23/03/2021 02:00,7.62,7.38,7.56,39.08,,36.72
23/03/2021 02:15,7.56,,7.5,39.08,,36.72
23/03/2021 02:30,7.56,,7.5,39.08,,36.72
23/03/2021 02:45,7.5,,7.5,39.08,,36.72
23/03/2021 03:00,7.5,,7.5,39.08,,36.72
23/03/2021 03:15,7.5,,7.5,39.08,,36.72
23/03/2021 03:30,7.5,,7.5,39.08,,36.72
23/03/2021 03:45,7.5,7.38,7.5,39.08,,36.72
23/03/2021 04:00,7.5,,7.5,39.08,,36.72
23/03/2021 04:15,7.5,,7.5,39.08,,36.72
23/03/2021 04:30,7.5,,7.5,39.08,,36.72
23/03/2021 04:45,7.5,7.31,7.5,39.08,,36.72
23/03/2021 05:00,7.44,7.31,7.5,39.08,,36.72
23/03/2021 05:15,7.44,7.31,7.5,39.08,,36.72
23/03/2021 05:30,7.44,,7.5,39.08,,36.72
23/03/2021 05:45,7.38,7.25,7.44,39.08,,36.72
23/03/2021 06:00,7.38,7.25,7.44,39.08,,36.72
23/03/2021 06:15,7.38,,7.44,39.08,,36.72
23/03/2021 06:30,7.38,7.25,7.44,39.08,,36.72
23/03/2021 06:45,7.38,,7.44,39.08,,36.72
23/03/2021 07:00,7.38,,7.38,39.08,,36.72
23/03/2021 07:15,7.38,,7.44,39.08,,36.72
23/03/2021 07:30,7.38,,7.38,39.08,,36.7
23/03/2021 07:45,7.38,,7.38,39.08,,36.7
23/03/2021 08:00,7.38,7.25,7.38,39.08,,36.72
23/03/2021 08:15,7.38,,7.38,39.08,,36.7
23/03/2021 08:30,7.38,,7.38,39.08,,36.7
23/03/2021 08:45,7.38,,7.38,39.08,,36.7
23/03/2021 09:00,7.31,7.25,7.38,39.08,,36.7
23/03/2021 09:15,7.31,,7.38,39.08,,36.7
23/03/2021 09:30,7.31,,7.38,39.08,,36.7
23/03/2021 09:45,7.31,,7.38,39.08,,36.7
23/03/2021 10:00,7.31,,7.44,39.1,,36.7
23/03/2021 10:15,7.31,,7.44,39.1,,36.7
23/03/2021 10:30,7.31,,7.44,39.08,,36.7
23/03/2021 10:45,7.38,,7.44,39.08,,36.7
23/03/2021 11:00,7.38,,7.5,39.08,,36.7
23/03/2021 11:15,7.38,,7.5,39.1,,36.7
23/03/2021 11:30,7.38,7.25,7.5,39.08,,36.7
23/03/2021 11:45,7.38,,7.5,39.1,,36.72
23/03/2021 12:00,7.38,,7.5,39.08,,36.7
23/03/2021 12:15,7.38,,7.5,39.08,,36.7
23/03/2021 12:30,7.38,,7.56,39.08,,36.7
23/03/2021 12:45,7.38,,7.56,39.08,,36.7
23/03/2021 13:00,7.44,,7.56,39.08,,36.72
23/03/2021 13:15,7.44,,7.62,39.08,,36.7
23/03/2021 13:30,7.5,,7.62,39.08,,36.72
23/03/2021 13:45,7.5,,7.62,39.08,,36.7
23/03/2021 14:00,7.5,,7.62,39.08,,36.65
23/03/2021 14:15,7.5,,7.69,39.08,,36.65
23/03/2021 14:30,7.5,,7.69,39.08,,36.68
23/03/2021 14:45,7.56,,7.75,39.08,,36.68
23/03/2021 15:00,7.62,,7.75,39.08,,36.65
23/03/2021 15:15,7.62,,7.75,39.05,,36.65
23/03/2021 15:30,7.62,,7.75,39.08,,36.65
23/03/2021 15:45,7.62,,7.75,39.08,,36.65
23/03/2021 16:00,7.69,,7.75,39.05,,36.65
23/03/2021 16:15,7.69,,7.81,39.05,,36.65
23/03/2021 16:30,7.75,7.5,7.88,39.05,,36.65
23/03/2021 16:45,7.75,,7.88,39.05,,36.65
23/03/2021 17:00,7.75,,7.88,39.08,,36.65
23/03/2021 17:15,7.75,,7.88,39.05,,36.65
23/03/2021 17:30,7.81,,7.88,39.05,,36.65
23/03/2021 17:45,7.88,,7.88,39.05,,36.65
23/03/2021 18:00,7.88,,7.94,39.05,,36.65
23/03/2021 18:15,7.88,,7.94,39.05,,36.65
23/03/2021 18:30,7.88,,7.94,39.05,,36.65
23/03/2021 18:45,7.88,,8,39.05,,36.65
23/03/2021 19:00,7.88,,8,39.05,,36.65
23/03/2021 19:15,7.94,7.62,8,39.05,,36.65
23/03/2021 19:30,7.94,,8,39.05,,36.65
23/03/2021 19:45,7.94,,8,39.05,,36.65
23/03/2021 20:00,7.94,,8,39.05,,36.65
23/03/2021 20:15,8,,8,39.05,,36.65
23/03/2021 20:30,8,,8,39.05,,36.65
23/03/2021 20:45,8,7.62,8,39.05,,36.65
23/03/2021 21:00,8,,8,39.05,,36.65
23/03/2021 21:15,8,,8,39.05,,36.65
23/03/2021 21:30,8,,8,39.05,,36.65
23/03/2021 21:45,8,7.62,8,39.05,,36.65
23/03/2021 22:00,8,7.62,8,39.05,,36.65
23/03/2021 22:15,7.94,7.62,7.94,39.05,,36.63
23/03/2021 22:30,7.94,7.62,7.94,39.05,,36.63
23/03/2021 22:45,7.94,,7.94,39.05,,36.63
23/03/2021 23:00,7.94,7.62,7.94,39.05,,36.63
23/03/2021 23:15,7.94,7.62,7.94,39.05,,36.63
23/03/2021 23:30,7.88,7.62,7.88,39.05,,36.63
23/03/2021 23:45,7.88,7.62,7.88,39.05,,36.63
24/03/2021 00:00,7.88,7.62,7.88,39.05,,36.63
24/03/2021 00:15,7.88,7.62,7.88,39.05,,36.63
24/03/2021 00:30,7.88,7.62,7.88,39.05,,36.63
24/03/2021 00:45,7.88,7.62,7.88,39.05,,36.63
24/03/2021 01:00,7.88,7.62,7.88,39.05,,36.63
24/03/2021 01:15,7.88,,7.88,39.05,,36.63
24/03/2021 01:30,7.88,7.62,,39.05,,36.63
24/03/2021 01:45,7.88,,7.88,39.05,,36.63
24/03/2021 02:00,7.88,7.62,7.88,39.05,,36.63
24/03/2021 02:15,7.88,7.62,7.88,39.05,,36.63
24/03/2021 02:30,7.88,7.62,7.88,39.05,,36.63
24/03/2021 02:45,7.88,,7.88,39.03,,36.63
24/03/2021 03:00,7.88,,7.88,39.05,,36.63
24/03/2021 03:15,7.88,7.62,7.88,39.05,,36.63
24/03/2021 03:30,7.88,7.62,7.88,39.05,,36.63
24/03/2021 03:45,7.88,7.62,7.88,39.05,,36.63
24/03/2021 04:00,7.81,,7.88,39.05,,36.63
24/03/2021 04:15,7.81,,7.88,39.05,,36.63
24/03/2021 04:30,7.81,7.62,7.88,39.05,,36.63
24/03/2021 04:45,7.81,7.62,7.88,39.03,,36.63
24/03/2021 05:00,7.81,7.62,7.88,39.05,,36.63
24/03/2021 05:15,7.81,7.56,7.88,39.05,,36.63
24/03/2021 05:30,7.75,7.56,7.88,39.05,,36.63
24/03/2021 05:45,7.75,7.56,7.81,39.05,,36.63
24/03/2021 06:00,7.75,7.56,7.81,39.05,,36.63
24/03/2021 06:15,7.75,7.56,7.81,39.03,,36.63
24/03/2021 06:30,7.75,7.56,7.81,39.03,,36.63
24/03/2021 06:45,7.75,7.56,7.81,39.05,,36.61
24/03/2021 07:00,7.75,7.56,7.81,39.03,,36.61
24/03/2021 07:15,7.75,7.56,7.81,39.03,,36.61
24/03/2021 07:30,7.75,7.56,7.81,39.03,,36.61
24/03/2021 07:45,7.75,,7.81,39.03,,36.61
24/03/2021 08:00,7.75,7.56,7.81,39.03,,36.61
24/03/2021 08:15,7.75,7.56,7.81,39.05,,36.61
24/03/2021 08:30,7.75,7.56,7.81,39.05,,36.61
24/03/2021 08:45,7.75,7.56,7.81,39.03,,36.61
24/03/2021 09:00,7.75,7.56,7.81,39.05,,36.61
24/03/2021 09:15,7.75,7.56,7.81,39.05,,36.61
24/03/2021 09:30,7.75,7.56,7.81,39.05,,36.61
24/03/2021 09:45,7.75,7.56,7.81,39.05,,36.61
24/03/2021 10:00,7.75,7.56,7.81,39.05,,36.61
24/03/2021 10:15,7.75,7.56,7.81,39.05,,36.61
24/03/2021 10:30,7.75,7.56,7.81,39.05,,36.61
24/03/2021 10:45,7.75,7.62,7.88,39.05,,36.61
24/03/2021 11:00,7.75,7.62,7.88,39.05,,36.61
24/03/2021 11:15,7.75,7.62,7.88,39.05,,36.61
24/03/2021 11:30,7.75,7.62,7.88,39.05,,36.61
24/03/2021 11:45,7.81,7.62,7.88,39.05,,36.61
24/03/2021 12:00,7.81,7.62,7.88,39.05,,36.61
24/03/2021 12:15,7.81,7.62,7.88,39.05,,36.61
24/03/2021 12:30,7.88,7.62,7.94,39.05,,36.61
24/03/2021 12:45,7.88,7.62,7.94,39.05,,36.61
24/03/2021 13:00,7.88,7.62,8,39.05,,36.59
24/03/2021 13:15,7.88,7.69,8,39.05,,36.59
24/03/2021 13:30,7.94,7.69,8,39.05,,36.63
24/03/2021 13:45,7.94,7.69,8,39.05,,36.57
24/03/2021 14:00,8,7.69,8.06,39.03,,36.57
24/03/2021 14:15,8,7.75,8.12,39.03,,36.57
24/03/2021 14:30,8,7.75,8.12,39.03,,36.57
24/03/2021 14:45,8.06,7.75,8.12,39.03,,36.57
24/03/2021 15:00,8.12,7.75,8.12,39.05,,36.57
24/03/2021 15:15,8.12,7.75,8.19,39.05,,36.57
24/03/2021 15:30,8.12,7.81,8.25,39.05,,36.57
24/03/2021 15:45,8.19,7.81,8.25,39.05,,36.57
24/03/2021 16:00,8.19,7.88,8.25,39.05,,36.57
24/03/2021 16:15,8.25,7.88,8.25,39.05,,36.57
24/03/2021 16:30,8.25,7.88,8.25,39.05,,36.57
24/03/2021 16:45,8.25,7.88,8.31,39.05,,36.57
24/03/2021 17:00,8.31,7.88,8.31,39.05,,36.57
24/03/2021 17:15,8.38,7.88,8.31,39.05,,36.57
24/03/2021 17:30,8.38,7.88,8.38,39.05,,36.57
24/03/2021 17:45,8.38,7.94,8.38,39.05,,36.57
24/03/2021 18:00,8.38,7.94,8.38,39.05,,36.57
24/03/2021 18:15,8.38,7.94,8.38,39.05,,36.55
24/03/2021 18:30,8.44,8,8.38,39.05,,36.57
24/03/2021 18:45,8.44,8,8.38,39.05,,36.55
24/03/2021 19:00,8.44,8,8.38,39.05,,36.55
24/03/2021 19:15,8.5,8,8.38,39.05,,36.55
24/03/2021 19:30,8.5,8,8.38,39.05,,36.53
24/03/2021 19:45,8.5,8,8.38,39.05,,36.55
24/03/2021 20:00,8.5,8,8.31,39.05,,36.53
24/03/2021 20:15,8.5,8,8.31,39.05,,36.53
24/03/2021 20:30,8.5,8,8.31,39.05,,36.53
24/03/2021 20:45,8.44,8,8.31,39.05,,36.53
24/03/2021 21:00,8.44,8,8.25,39.05,,36.53
24/03/2021 21:15,8.44,7.94,8.25,39.05,,36.53
24/03/2021 21:30,8.44,8,8.25,39.05,,36.53
24/03/2021 21:45,8.38,7.94,8.25,39.05,,36.53
24/03/2021 22:00,8.38,7.94,8.25,39.05,,36.53
24/03/2021 22:15,8.38,7.94,8.19,39.05,,36.5
24/03/2021 22:30,8.38,7.88,8.19,39.05,,36.5
24/03/2021 22:45,8.38,7.88,8.12,39.05,,36.5
24/03/2021 23:00,8.38,7.88,8.12,39.05,,36.5
24/03/2021 23:15,8.38,7.88,8.12,39.05,,36.5
24/03/2021 23:30,8.31,7.88,8.12,39.05,,36.5
24/03/2021 23:45,8.25,7.88,8.12,39.05,,36.5
25/03/2021 00:00,8.25,7.88,8.06,39.05,,36.46
25/03/2021 00:15,8.25,7.88,8,39.05,,36.46
25/03/2021 00:30,8.25,7.88,8,39.05,,36.5
25/03/2021 00:45,8.19,7.81,8,39.05,,36.46
25/03/2021 01:00,8.19,7.81,8,39.05,,36.46
25/03/2021 01:15,8.12,7.81,8,39.05,,36.5
25/03/2021 01:30,8.12,7.75,8,39.05,,36.46
25/03/2021 01:45,8.12,7.75,7.94,39.05,,36.46
25/03/2021 02:00,8.12,7.75,7.88,39.05,,36.46
25/03/2021 02:15,8.06,7.75,7.88,39.05,,36.46
25/03/2021 02:30,8.06,7.75,,39.05,,36.46
25/03/2021 02:45,8,7.75,7.88,39.05,,36.46
25/03/2021 03:00,8,7.75,7.88,39.05,,36.46
25/03/2021 03:15,8,7.75,7.88,39.05,,36.46
25/03/2021 03:30,8,7.75,7.88,39.05,,36.46
25/03/2021 03:45,8,7.75,7.88,39.05,,36.46
25/03/2021 04:00,7.94,7.75,7.88,39.05,,36.46
25/03/2021 04:15,7.94,7.69,7.88,39.05,,36.46
25/03/2021 04:30,7.94,7.69,7.81,39.05,,36.46
25/03/2021 04:45,7.88,7.69,7.81,39.05,,36.46
25/03/2021 05:00,7.88,7.69,7.81,39.03,,36.46
25/03/2021 05:15,7.88,7.69,7.81,39.05,,36.46
25/03/2021 05:30,7.88,7.69,7.81,39.05,,36.46
25/03/2021 05:45,7.88,7.62,7.75,39.03,,36.44
25/03/2021 06:00,7.88,7.62,7.75,39.03,,36.44
25/03/2021 06:15,7.88,7.62,7.75,39.03,,36.44
25/03/2021 06:30,7.88,7.62,7.75,39.03,,36.44
25/03/2021 06:45,7.81,7.62,7.75,39.03,,36.44
25/03/2021 07:00,7.81,7.62,7.75,39.03,,36.44
25/03/2021 07:15,7.81,7.62,7.75,39.03,,36.44
25/03/2021 07:30,7.81,7.62,7.75,39.03,,36.44
25/03/2021 07:45,7.75,7.62,7.75,39.05,,36.44
25/03/2021 08:00,7.75,7.62,7.75,39.03,,36.44
25/03/2021 08:15,7.75,7.62,7.75,39.05,,36.44
25/03/2021 08:30,7.75,7.62,7.75,39.05,,36.44
25/03/2021 08:45,7.75,7.62,7.75,39.05,,36.44
25/03/2021 09:00,7.75,7.62,7.75,39.05,,36.44
25/03/2021 09:15,7.75,7.62,7.75,39.05,,36.44
25/03/2021 09:30,7.75,7.62,7.75,39.05,,36.46
25/03/2021 09:45,7.75,7.62,7.75,39.05,,36.46
25/03/2021 10:00,7.75,7.62,7.75,39.05,,36.46
25/03/2021 10:15,7.75,7.62,7.75,39.05,,36.39
25/03/2021 10:30,7.75,7.62,7.81,39.05,,36.39
25/03/2021 10:45,7.75,7.62,7.81,39.05,,36.37
25/03/2021 11:00,7.75,7.62,7.88,39.05,,36.37
25/03/2021 11:15,7.75,7.62,7.88,39.05,,36.37
25/03/2021 11:30,7.81,7.62,7.88,39.05,,36.33
25/03/2021 11:45,7.81,7.62,7.88,39.05,,36.33
25/03/2021 12:00,7.88,7.69,8,39.05,,36.31
25/03/2021 12:15,7.88,7.69,8,39.05,,36.33
25/03/2021 12:30,7.88,7.69,8,39.05,,36.31
25/03/2021 12:45,7.88,7.75,8,39.05,,36.31
25/03/2021 13:00,7.94,7.75,8.06,39.05,,36.31
25/03/2021 13:15,7.94,7.75,8.12,39.05,,36.31
25/03/2021 13:30,8,7.75,8.12,39.05,,36.26
25/03/2021 13:45,8,7.75,8.12,39.05,,36.26
25/03/2021 14:00,8.06,7.75,8.25,39.05,,36.26
25/03/2021 14:15,8.12,7.81,8.25,39.03,,36.26
25/03/2021 14:30,8.12,7.81,8.25,39.03,,36.24
25/03/2021 14:45,8.12,7.88,8.31,39.03,,36.24
25/03/2021 15:00,8.19,7.88,8.31,39.03,,36.22
25/03/2021 15:15,8.25,7.88,8.38,39.03,,36.22
25/03/2021 15:30,8.25,7.88,8.38,39.1,,36.22
25/03/2021 15:45,8.25,7.88,8.38,39.1,,36.22
25/03/2021 16:00,8.31,7.94,8.38,39.15,,36.22
25/03/2021 16:15,8.38,8,8.44,39.15,,36.19
25/03/2021 16:30,8.38,8,8.44,39.15,,36.19
25/03/2021 16:45,8.38,8,8.5,39.15,,36.19
25/03/2021 17:00,8.44,8,8.5,39.12,,36.19
25/03/2021 17:15,8.44,8,8.5,39.12,,36.19
25/03/2021 17:30,8.5,8,8.5,39.12,,36.19
25/03/2021 17:45,8.5,8,8.5,39.12,,36.16
25/03/2021 18:00,8.5,8.06,8.5,39.12,,36.16
25/03/2021 18:15,8.5,8.06,8.5,39.12,,36.16
25/03/2021 18:30,8.5,8.12,8.5,39.12,,36.16
25/03/2021 18:45,8.56,8.12,8.5,39.12,,36.16
25/03/2021 19:00,8.56,8.12,8.5,39.12,,36.16
25/03/2021 19:15,8.56,8.12,8.5,39.12,,36.16
25/03/2021 19:30,8.56,8.12,8.5,39.12,,36.16
25/03/2021 19:45,8.62,8.12,8.5,39.12,,36.16
25/03/2021 20:00,8.62,8.12,8.5,39.12,,36.13
25/03/2021 20:15,8.62,8.12,8.5,39.12,,36.13
25/03/2021 20:30,8.62,8.12,8.5,39.12,,36.13
25/03/2021 20:45,8.62,8.12,8.5,39.12,,36.13
25/03/2021 21:00,8.62,8.12,8.5,39.12,,36.13
25/03/2021 21:15,8.62,8.12,8.5,39.12,,36.13
25/03/2021 21:30,8.56,8.12,8.5,39.12,,36.13
25/03/2021 21:45,8.56,,8.5,39.12,,36.13
25/03/2021 22:00,8.56,8.12,8.5,39.12,,36.13
25/03/2021 22:15,8.56,8.12,8.5,39.12,,36.13
25/03/2021 22:30,8.56,8.12,8.5,39.12,,36.13
25/03/2021 22:45,8.56,8.12,8.5,39.12,,36.13
25/03/2021 23:00,8.56,8.12,8.5,39.12,,36.13
25/03/2021 23:15,8.56,8.12,8.5,39.12,,36.16
25/03/2021 23:30,8.5,8.12,8.5,39.17,,36.13
25/03/2021 23:45,8.5,8.12,8.44,39.15,,36.13
26/03/2021 00:00,8.5,8.12,8.5,39.15,,36.19
26/03/2021 00:15,8.5,8.12,8.5,39.17,,36.33
26/03/2021 00:30,8.5,8.12,8.5,39.21,,36.39
26/03/2021 00:45,8.5,8.12,8.44,39.24,,36.42
26/03/2021 01:00,8.5,8.12,8.44,39.24,,36.48
26/03/2021 01:15,8.5,8.12,8.44,39.26,,36.53
26/03/2021 01:30,8.5,8.12,8.44,39.26,,36.53
26/03/2021 01:45,8.5,8.12,8.44,39.28,,36.55
26/03/2021 02:00,8.5,8.12,8.44,39.28,,36.57
26/03/2021 02:15,8.5,8.12,8.44,39.28,,36.57
26/03/2021 02:30,8.5,8.12,8.44,39.28,,36.61
26/03/2021 02:45,8.5,8.12,8.38,39.28,,36.61
26/03/2021 03:00,8.5,8.12,8.38,39.28,,36.63
26/03/2021 03:15,8.5,8.12,8.38,39.28,,36.63
26/03/2021 03:30,8.5,8.12,8.38,39.28,,36.65
26/03/2021 03:45,8.44,8.12,8.38,39.28,,36.68
26/03/2021 04:00,8.44,8.12,8.38,39.28,,36.65
26/03/2021 04:15,8.44,8.12,8.38,39.28,,36.7
26/03/2021 04:30,8.44,8.12,8.38,39.28,,36.7
26/03/2021 04:45,8.44,8.12,8.38,39.3,,36.72
26/03/2021 05:00,8.38,8.12,8.38,39.28,,36.72
26/03/2021 05:15,8.38,8.12,8.38,39.28,,36.72
26/03/2021 05:30,8.38,8.12,8.38,39.28,,36.74
26/03/2021 05:45,8.38,8.12,8.38,39.3,,36.74
26/03/2021 06:00,8.38,8.12,8.38,39.3,,36.74
26/03/2021 06:15,8.38,8.12,8.38,39.3,,36.74
26/03/2021 06:30,8.38,8.12,8.38,39.3,,36.74
26/03/2021 06:45,8.38,8.12,8.38,39.3,,36.74
26/03/2021 07:00,8.38,8.06,8.38,39.28,,36.76
26/03/2021 07:15,8.38,8.06,8.38,39.3,,36.81
26/03/2021 07:30,8.38,8.06,8.38,39.3,,36.9
26/03/2021 07:45,8.31,8.06,8.31,39.39,,37.4
26/03/2021 08:00,8.31,8.06,8.31,39.39,,37.44
26/03/2021 08:15,8.31,8.06,8.31,39.35,,37.42
26/03/2021 08:30,8.31,8.06,8.31,39.35,,37.42
26/03/2021 08:45,8.31,8.06,8.31,39.39,,37.42
26/03/2021 09:00,8.31,8.06,8.31,39.39,,37.44
26/03/2021 09:15,8.31,8.06,8.31,39.39,,37.44
26/03/2021 09:30,8.25,8.06,8.31,39.35,,37.44
26/03/2021 09:45,8.25,8.06,8.31,39.35,,37.42
26/03/2021 10:00,8.25,8.06,8.25,39.35,,37.44
26/03/2021 10:15,8.25,8.06,8.31,39.3,,37.44
26/03/2021 10:30,8.25,8.06,8.25,39.3,,37.4
26/03/2021 10:45,8.25,8,8.25,39.35,,37.38
26/03/2021 11:00,8.25,8,8.25,39.35,,37.44
26/03/2021 11:15,8.25,8,8.25,39.35,,37.4
26/03/2021 11:30,8.25,8.06,8.31,39.3,,37.4
26/03/2021 11:45,8.25,8.06,8.25,39.33,,37.4
26/03/2021 12:00,8.25,8.06,8.31,39.35,,37.4
26/03/2021 12:15,8.25,8.06,8.31,39.33,,37.4
26/03/2021 12:30,8.25,8.06,8.31,39.33,,37.4
26/03/2021 12:45,8.25,8.06,8.31,39.33,,37.4
26/03/2021 13:00,8.25,8.06,8.38,39.33,,37.4
26/03/2021 13:15,8.25,8.06,8.38,39.33,,37.4
26/03/2021 13:30,8.25,8.06,8.38,39.33,,37.38
26/03/2021 13:45,8.31,8.12,8.38,39.33,,37.38
26/03/2021 14:00,8.31,8.12,8.38,39.33,,37.38
26/03/2021 14:15,8.31,8.12,8.38,39.33,,37.38
26/03/2021 14:30,8.38,8.12,8.38,39.3,,37.36
26/03/2021 14:45,8.38,8.12,8.38,39.33,,37.38
26/03/2021 15:00,8.38,8.12,8.38,39.3,,37.38
26/03/2021 15:15,8.38,8.12,8.44,39.33,,37.38
26/03/2021 15:30,8.38,8.12,8.44,39.33,,37.33
26/03/2021 15:45,8.38,8.12,8.44,39.33,,37.33
26/03/2021 16:00,8.38,8.12,8.44,39.33,,37.33
26/03/2021 16:15,8.44,8.12,8.44,39.3,,37.33
26/03/2021 16:30,8.44,8.12,8.44,39.3,,37.33
26/03/2021 16:45,8.44,8.12,8.44,39.3,,37.33
26/03/2021 17:00,8.5,8.12,8.44,39.3,,37.33
26/03/2021 17:15,8.5,8.12,8.44,39.3,,37.29
26/03/2021 17:30,8.5,8.12,8.38,39.3,,37.29
